625;01.02.2021;06:00:00;14:00:00;480
625;02.02.2021;06:00:00;14:00:00;480
625;03.02.2021;06:00:00;14:00:00;480
625;04.02.2021;06:00:00;14:00:00;480
625;05.02.2021;06:00:00;14:00:00;480
625;08.02.2021;22:00:00;06:00:00;480
625;09.02.2021;22:00:00;06:00:00;480
625;10.02.2021;22:00:00;06:00:00;480
625;11.02.2021;22:00:00;06:00:00;480
625;15.02.2021;14:00:00;22:00:00;480
625;16.02.2021;14:00:00;22:00:00;480
625;17.02.2021;14:00:00;22:00:00;480
625;18.02.2021;14:00:00;22:00:00;480
625;19.02.2021;14:00:00;22:00:00;480
625;22.02.2021;06:00:00;14:00:00;480
625;23.02.2021;06:00:00;14:00:00;480
625;24.02.2021;06:00:00;14:00:00;480
625;25.02.2021;06:00:00;14:00:00;480
625;26.02.2021;06:00:00;14:00:00;480
1147;01.02.2021;06:00:00;14:00:00;480
1147;02.02.2021;06:00:00;14:00:00;480
1147;03.02.2021;06:00:00;14:00:00;480
1147;04.02.2021;06:00:00;14:00:00;480
1147;05.02.2021;06:00:00;14:00:00;480
1147;06.02.2021;06:00:00;14:00:00;480
1147;08.02.2021;22:00:00;06:00:00;480
1147;09.02.2021;22:00:00;06:00:00;480
1147;10.02.2021;22:00:00;06:00:00;480
1147;15.02.2021;14:00:00;22:00:00;480
1147;16.02.2021;14:00:00;22:00:00;480
1147;17.02.2021;14:00:00;22:00:00;480
1147;18.02.2021;14:00:00;22:00:00;480
1147;19.02.2021;14:00:00;22:00:00;480
1147;22.02.2021;06:00:00;14:00:00;480
1147;23.02.2021;06:00:00;14:00:00;480
1147;24.02.2021;06:00:00;14:00:00;480
1147;25.02.2021;06:00:00;14:00:00;480
1147;26.02.2021;06:00:00;14:00:00;480
24;01.02.2021;07:39:59;15:39:59;480
24;02.02.2021;07:38:10;15:38:10;480
24;03.02.2021;07:35:20;15:35:20;480
24;04.02.2021;07:39:31;15:39:31;480
24;05.02.2021;07:33:40;15:33:40;480
190;01.02.2021;07:59:10;15:59:10;480
190;02.02.2021;08:00:02;15:31:13;480
190;03.02.2021;07:56:45;15:56:45;480
190;04.02.2021;07:58:36;15:58:36;480
190;05.02.2021;08:03:10;16:03:10;480
190;08.02.2021;08:03:23;16:03:23;480
190;09.02.2021;07:58:08;15:58:08;480
190;10.02.2021;08:00:34;16:00:34;480
190;11.02.2021;07:30:09;15:30:09;480
190;12.02.2021;07:58:47;15:37:21;480
190;15.02.2021;07:59:26;15:59:26;480
190;16.02.2021;07:58:16;15:58:16;480
190;17.02.2021;07:59:54;15:59:54;480
190;18.02.2021;08:00:29;16:00:29;480
190;19.02.2021;07:59:45;15:05:12;450
190;22.02.2021;07:59:32;15:59:32;480
190;23.02.2021;07:59:19;15:59:19;480
190;24.02.2021;08:27:29;16:27:29;480
190;25.02.2021;07:55:57;15:55:57;480
190;26.02.2021;08:00:16;15:00:26;420
1854;01.02.2021;06:00:00;14:00:00;480
1854;02.02.2021;06:00:00;14:00:00;480
1854;03.02.2021;06:00:00;14:00:00;480
1854;04.02.2021;06:00:00;14:00:00;480
1854;05.02.2021;06:00:00;14:00:00;480
1854;09.02.2021;22:00:00;06:00:00;480
1854;10.02.2021;22:00:00;06:00:00;480
1854;11.02.2021;22:00:00;06:00:00;480
1854;15.02.2021;14:00:00;22:00:00;480
1854;16.02.2021;14:00:00;22:00:00;480
1854;17.02.2021;14:00:00;22:00:00;480
1854;18.02.2021;14:00:00;22:00:00;480
1854;19.02.2021;14:00:00;22:00:00;480
1854;22.02.2021;06:00:00;14:00:00;480
1854;23.02.2021;06:00:00;14:00:00;480
1115;01.02.2021;07:36:50;15:36:50;480
1115;02.02.2021;07:31:58;15:31:58;480
1115;03.02.2021;07:39:27;15:39:27;480
1115;04.02.2021;07:37:45;15:37:45;480
1115;05.02.2021;07:33:45;15:33:45;480
1115;08.02.2021;07:37:43;15:37:43;480
1115;09.02.2021;07:34:26;15:34:26;480
1115;10.02.2021;07:37:32;15:37:32;480
1115;11.02.2021;07:34:36;15:34:36;480
1115;12.02.2021;07:36:19;15:36:19;480
1115;15.02.2021;07:42:54;15:42:54;480
1115;16.02.2021;07:33:26;15:33:26;480
1115;17.02.2021;07:34:09;15:34:09;480
1115;18.02.2021;07:38:16;15:38:16;480
1115;19.02.2021;07:32:31;15:32:31;480
1115;22.02.2021;07:36:26;15:36:26;480
1115;23.02.2021;07:29:11;15:29:11;480
1115;24.02.2021;07:34:00;15:34:00;480
1115;25.02.2021;07:27:49;15:27:49;480
1115;26.02.2021;07:41:25;15:41:25;480
81;02.02.2021;07:55:52;15:55:52;480
81;04.02.2021;07:00:17;10:36:22;240
81;09.02.2021;07:21:46;15:21:46;480
81;11.02.2021;07:57:51;15:57:51;480
81;16.02.2021;07:51:57;15:51:57;480
81;18.02.2021;07:47:17;14:31:09;420
81;23.02.2021;07:55:45;15:55:45;480
81;25.02.2021;07:20:49;15:20:49;480
81;26.02.2021;07:49:49;15:49:49;480
1775;01.02.2021;07:57:57;12:42:30;300
1775;02.02.2021;07:58:41;15:58:41;480
1775;03.02.2021;07:57:41;15:57:41;480
1775;04.02.2021;08:00:42;16:00:42;480
1775;05.02.2021;07:58:29;15:58:29;480
1775;08.02.2021;07:58:19;15:58:19;480
1775;09.02.2021;07:59:32;15:59:32;480
1775;10.02.2021;08:00:43;15:10:55;450
1775;11.02.2021;07:58:59;15:58:59;480
1775;12.02.2021;07:58:45;15:58:45;480
1775;17.02.2021;07:58:21;15:58:21;480
1775;18.02.2021;08:00:12;16:00:12;480
1775;19.02.2021;07:56:41;15:56:41;480
1775;22.02.2021;07:59:27;15:59:27;480
1775;23.02.2021;07:57:23;15:57:23;480
1775;24.02.2021;08:12:06;15:09:56;420
1775;25.02.2021;07:55:17;15:10:24;450
1775;26.02.2021;07:57:32;15:57:32;480
573;01.02.2021;06:00:00;14:00:00;480
573;02.02.2021;06:00:00;13:00:45;420
573;03.02.2021;06:00:00;14:00:00;480
573;04.02.2021;06:27:55;15:33:58;540
573;05.02.2021;06:00:00;14:00:00;480
573;06.02.2021;06:00:00;14:00:00;480
573;08.02.2021;06:00:00;14:00:00;480
573;09.02.2021;06:00:00;14:00:00;480
573;10.02.2021;06:00:00;14:00:00;480
573;11.02.2021;06:00:00;14:00:00;480
573;15.02.2021;06:00:00;14:00:00;480
573;16.02.2021;06:00:00;14:00:00;480
573;17.02.2021;06:00:00;14:00:00;480
573;18.02.2021;06:00:00;14:00:00;480
573;19.02.2021;06:00:00;14:00:00;480
573;22.02.2021;06:00:00;14:00:00;480
573;23.02.2021;06:00:00;14:00:00;480
573;24.02.2021;06:00:00;14:00:00;480
573;25.02.2021;06:00:00;14:00:00;480
573;26.02.2021;06:00:00;14:00:00;480
573;27.02.2021;06:00:00;14:00:00;480
1840;01.02.2021;06:00:00;14:00:00;480
1840;02.02.2021;06:00:00;14:00:00;480
1840;03.02.2021;06:00:00;14:00:00;480
1840;04.02.2021;06:00:00;14:00:00;480
1840;05.02.2021;06:00:00;14:00:00;480
1840;06.02.2021;06:00:00;14:00:00;480
1840;09.02.2021;06:00:00;14:00:00;480
1840;10.02.2021;06:00:00;14:00:00;480
1840;11.02.2021;06:00:00;14:00:00;480
1840;12.02.2021;06:16:21;14:16:21;480
1840;15.02.2021;06:00:00;14:00:00;480
1840;16.02.2021;06:00:00;14:00:00;480
1840;17.02.2021;06:00:00;14:00:00;480
1840;18.02.2021;06:00:00;14:00:00;480
1840;19.02.2021;06:00:00;14:00:00;480
1840;20.02.2021;06:00:00;12:01:11;360
1840;22.02.2021;06:00:00;14:00:00;480
1840;23.02.2021;06:00:00;14:00:00;480
1840;24.02.2021;06:00:00;14:00:00;480
1840;25.02.2021;06:00:00;14:00:00;480
1840;26.02.2021;06:00:00;14:00:00;480
1840;27.02.2021;06:00:00;14:00:00;480
1743;01.02.2021;06:00:00;14:00:00;480
1743;02.02.2021;06:00:00;14:00:00;480
